Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
2056,Lao PDR,H350101,1996-02-19,1996,2,19,26.0,7.69,16.0,13.0,0.767,0.255,0.21,0.037,0.938,0.078,0.203,0.095,0.012,0.011,9.72,0.7
2557,Lao PDR,H350101,2014-08-15,2014,8,15,28.7,6.69,100.0,6.4,0.54,0.25,0.03,0.05,0.6,0.01,0.33,0.18,0.01,0.06,2.43,4.5
2405,Lao PDR,H350101,2008-03-14,2008,3,14,26.0,7.87,4.0,15.14,0.804,0.404,0.144,0.014,1.038,0.237,0.165,0.008,0.019,0.009,10.14,1.595
2408,Lao PDR,H350101,2008-08-16,2008,8,16,26.0,6.45,48.0,7.8,0.405,0.165,0.14,0.018,0.522,0.095,0.146,0.109,0.064,0.056,6.87,2.883
2355,Lao PDR,H350101,2007-05-19,2007,5,19,31.0,7.62,9.0,10.81,0.506,0.273,0.258,0.012,0.77,0.058,0.253,0.436,0.064,0.032,7.719,2.177
2353,Lao PDR,H350101,2007-02-17,2007,2,17,29.0,7.72,16.0,14.64,0.738,0.412,0.294,0.005,1.23,0.039,0.062,0.013,0.038,0.015,8.0,1.612
1993,Lao PDR,H350101,1991-01-14,1991,1,14,25.8,7.51,16.0,13.0,0.651,0.334,0.24,0.03,0.841,0.097,0.25,0.126,0.037,0.028,8.86,0.4
2450,Lao PDR,H350101,2009-12-12,2009,12,12,25.0,7.57,5.0,18.37,0.901,0.547,0.246,0.028,1.804,0.029,0.059,0.106,0.027,0.033,7.28,0.9
2483,Lao PDR,H350101,2010-12-15,2010,12,15,27.0,7.45,42.0,13.35,0.711,0.339,0.248,0.029,1.043,0.192,0.049,0.087,0.024,0.02,6.42,1.596
2410,Lao PDR,H350101,2008-11-15,2008,11,15,25.0,7.35,2.0,8.66,0.486,0.172,0.134,0.032,0.656,0.054,0.124,0.267,0.029,0.041,7.1,1.678
2201,Lao PDR,H350101,2004-07-15,2004,7,15,31.0,7.46,63.0,7.45,0.377,0.192,0.135,0.025,0.535,0.062,0.127,0.197,0.065,0.046,6.66,0.018
1959,Lao PDR,H350101,1986-12-18,1986,12,18,25.0,7.63,36.0,9.4,0.63,0.118,0.192,0.019,0.801,0.077,0.125,0.019,0.045,0.002,8.61,1.0
2299,Lao PDR,H350101,2006-02-14,2006,2,14,28.0,6.9,24.0,13.5,0.537,0.507,0.326,0.037,0.641,0.314,0.357,0.035,0.026,0.017,8.2,1.3
2534,Lao PDR,H350101,2013-10-29,2013,10,29,22.9,7.39,78.5,8.81,0.471,0.242,0.12,0.023,0.688,0.095,0.131,0.17,0.01,0.15,8.19,2.06
2088,Lao PDR,H350101,2000-06-15,2000,6,15,27.0,7.93,84.0,9.0,0.531,0.289,0.102,0.065,0.699,0.087,0.336,0.144,0.035,0.036,7.513,0.209
2157,Lao PDR,H350101,2003-03-19,2003,3,19,29.8,7.04,22.0,13.8,0.974,0.297,0.13,0.028,1.221,0.141,0.107,0.066,0.038,0.011,7.8,1.2
2601,Lao PDR,H350101,2015-01-29,2015,1,29,25.5,7.7,8.0,13.7,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.12,0.01,0.05,7.11,2.0
2160,Lao PDR,H350101,2003-08-15,2003,8,15,28.0,6.44,96.0,5.8,0.308,0.195,0.031,0.034,0.367,0.083,0.138,0.188,0.071,0.064,6.84,2.6
2482,Lao PDR,H350101,2010-04-19,2010,4,19,28.0,7.22,26.0,17.11,0.768,0.473,0.373,0.069,1.496,0.039,0.174,0.201,0.06,0.039,7.01,2.469
2163,Lao PDR,H350101,2003-11-14,2003,11,14,26.0,7.75,64.0,10.32,0.734,0.198,0.097,0.025,0.916,0.026,0.133,0.097,0.03,0.042,6.9,1.5
2042,Lao PDR,H350101,1995-02-20,1995,2,20,29.0,8.08,5.0,17.9,1.278,0.32,0.318,0.036,1.478,0.129,0.216,0.271,0.039,0.03,8.46,1.4
2301,Lao PDR,H350101,2006-05-17,2006,5,17,30.4,7.86,42.0,14.4,0.553,0.392,0.376,0.086,1.103,0.256,0.091,0.065,0.022,0.025,7.7,1.121
1981,Lao PDR,H350101,1990-01-24,1990,1,24,24.0,7.94,15.0,16.0,0.634,0.28,0.265,0.033,0.857,0.088,0.169,0.069,0.049,0.013,8.77,0.8
2061,Lao PDR,H350101,1997-01-15,1997,1,15,23.0,7.53,100.0,11.3,0.705,0.235,0.25,0.044,1.108,0.068,0.154,0.082,0.11,0.012,8.558,0.6
2111,Lao PDR,H350101,2001-02-15,2001,2,15,24.0,8.15,36.0,13.5,0.749,0.362,0.12,0.084,1.154,0.126,0.41,0.003,0.025,0.004,6.48,0.4
2110,Lao PDR,H350101,2001-01-16,2001,1,16,23.6,7.73,23.0,11.8,0.698,0.25,0.122,0.083,0.953,0.13,0.198,0.178,0.06,0.009,7.3,1.7
2306,Lao PDR,H350101,2006-12-21,2006,12,21,20.0,7.58,2.0,12.57,0.651,0.289,0.299,0.035,1.09,0.052,0.199,0.033,0.042,0.018,10.6,1.04
2006,Lao PDR,H350101,1992-04-17,1992,4,17,29.0,7.85,6.0,15.5,1.087,0.311,0.16,0.036,1.212,0.13,0.294,0.09,0.024,0.033,8.68,1.7
2303,Lao PDR,H350101,2006-09-14,2006,9,14,29.0,7.7,44.0,5.5,0.236,0.131,0.154,0.023,0.258,0.167,0.114,0.129,0.013,0.013,8.6,1.413
2023,Lao PDR,H350101,1993-11-17,1993,11,17,29.0,7.33,20.0,10.5,0.685,0.179,0.088,0.036,0.884,0.1,0.096,0.044,0.094,0.02,7.86,0.4
2354,Lao PDR,H350101,2007-03-12,2007,3,12,29.0,7.87,2.0,15.14,0.717,0.401,0.398,0.009,1.286,0.195,0.056,0.018,0.027,0.012,9.074,1.194
2112,Lao PDR,H350101,2001-03-15,2001,3,15,28.0,7.42,40.0,17.8,0.707,0.533,0.122,0.075,1.198,0.128,0.443,0.01,0.058,0.009,6.93,0.6
1996,Lao PDR,H350101,1991-12-14,1991,12,14,22.8,7.52,9.0,12.5,0.685,0.321,0.063,0.043,0.964,0.088,0.108,0.108,0.025,0.054,8.14,0.8
2046,Lao PDR,H350101,1995-06-16,1995,6,16,30.0,7.6,60.0,6.7,0.293,0.188,0.041,0.093,0.437,0.083,0.086,0.276,0.015,0.105,8.06,3.5
2089,Lao PDR,H350101,2000-07-13,2000,7,13,27.0,7.52,110.0,5.1,0.426,0.008,0.095,0.055,0.451,0.09,0.093,0.151,0.029,0.012,7.131,2.491
2138,Lao PDR,H350101,2002-04-18,2002,4,18,27.8,7.9,35.0,26.2,0.762,0.121,0.09,0.025,1.211,0.096,0.103,0.106,0.063,0.026,7.1,1.7
2141,Lao PDR,H350101,2002-12-17,2002,12,17,27.0,7.11,86.0,10.3,0.79,0.187,0.113,0.042,1.08,0.042,0.058,0.004,0.09,0.016,7.9,0.5
2067,Lao PDR,H350101,1999-06-19,1999,6,19,28.0,7.28,80.0,6.67,0.392,0.338,0.133,0.128,0.475,0.129,0.057,0.149,0.09,0.011,4.44,5.1
2005,Lao PDR,H350101,1992-03-14,1992,3,14,28.0,7.95,22.0,15.7,1.105,0.326,0.09,0.036,1.229,0.11,0.274,0.098,0.022,0.038,8.79,0.5
2114,Lao PDR,H350101,2001-06-14,2001,6,14,29.0,7.9,80.0,11.3,0.685,0.311,0.095,0.029,0.502,0.111,0.159,0.018,0.073,0.076,7.76,2.4
2302,Lao PDR,H350101,2006-08-15,2006,8,15,28.7,7.34,36.0,6.7,0.35,0.156,0.116,0.033,0.362,0.136,0.128,0.282,0.026,0.024,7.3,1.351
2253,Lao PDR,H350101,2005-05-10,2005,5,10,29.0,7.34,22.0,13.45,0.589,0.259,0.38,0.05,0.911,0.095,0.319,0.429,0.082,0.023,6.32,4.047
2118,Lao PDR,H350101,2001-12-12,2001,12,12,26.0,7.7,46.0,12.8,0.474,0.237,0.098,0.03,1.056,0.181,0.057,0.083,0.035,0.013,7.1,1.2
2087,Lao PDR,H350101,2000-05-14,2000,5,14,28.8,7.53,67.0,12.8,0.64,0.424,0.11,0.068,1.054,0.08,0.209,0.014,0.034,0.036,6.418,2.71
2091,Lao PDR,H350101,2000-11-16,2000,11,16,24.0,8.15,118.0,10.1,0.674,0.234,0.092,0.051,2.484,0.055,0.1,0.01,0.028,0.041,7.696,0.6
2204,Lao PDR,H350101,2004-10-20,2004,10,20,28.0,7.76,85.0,11.44,0.776,0.288,0.047,0.004,1.007,0.04,0.086,0.004,0.028,0.004,6.7,7.806
2447,Lao PDR,H350101,2009-02-14,2009,2,14,24.0,7.96,11.0,13.34,0.768,0.309,0.125,0.027,0.985,0.197,0.106,0.044,0.016,0.036,7.27,1.274
2155,Lao PDR,H350101,2003-01-14,2003,1,14,21.0,7.24,20.0,13.1,0.844,0.273,0.25,0.024,1.028,0.242,0.098,0.069,0.058,0.019,7.64,3.1
2161,Lao PDR,H350101,2003-09-19,2003,9,19,27.0,7.05,85.0,5.4,0.401,0.083,0.026,0.022,0.442,0.03,0.045,0.108,0.1,0.066,6.95,3.9
2507,Lao PDR,H350101,2011-04-17,2011,4,17,28.0,7.45,21.0,18.0,0.925,0.423,0.418,0.055,1.274,0.289,0.311,0.057,0.086,0.008,6.45,2.0
2199,Lao PDR,H350101,2004-04-20,2004,4,20,26.9,7.97,26.0,15.3,0.889,0.492,0.08,0.008,1.217,0.09,0.228,0.148,0.01,0.021,7.0,1.175
