Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
290,Cambodia,H033402,1999-10-14,1999,10,14,30.4,6.67,114.0,10.54,0.633,0.257,0.24,0.03,0.855,0.066,0.066,0.43,0.03,0.01,5.3,3.448
237,Cambodia,H033402,1997-01-22,1997,1,22,27.2,6.94,11.0,8.5,0.437,0.202,0.21,0.04,0.687,0.082,0.06,0.2,0.12,0.02,4.42,4.0
1036,Cambodia,H033402,2007-10-20,2007,10,20,28.7,7.4,81.334,10.61,0.611,0.203,0.166,0.031,0.808,0.088,0.201,0.112,0.017,0.115,6.768,0.6
656,Cambodia,H033402,2004-03-16,2004,3,16,31.4,7.5,3.33,10.7,0.386,0.281,0.416,0.042,0.704,0.23,0.186,0.087,0.03,0.054,6.687,3.7
1472,Cambodia,H033402,2012-06-20,2012,6,20,30.4,6.75,117.0,15.54,0.69,0.25,0.381,0.068,0.932,0.25,0.326,0.186,0.113,0.147,6.199,1.711
499,Cambodia,H033402,2002-02-19,2002,2,19,29.8,7.16,7.33,8.54,0.176,0.37,0.225,0.038,0.597,0.052,0.158,0.066,0.008,0.008,8.4,4.0
42,Cambodia,H033402,1994-02-15,1994,2,15,29.2,8.02,3.0,8.4,0.385,0.226,0.195,0.044,0.637,0.08,0.099,0.265,0.045,0.026,7.17,4.1
576,Cambodia,H033402,2003-05-26,2003,5,26,31.0,6.81,12.66,13.48,0.524,0.276,0.47,0.042,0.896,0.029,0.34,0.14,0.01,0.026,7.015,2.6
655,Cambodia,H033402,2004-02-22,2004,2,22,28.6,7.02,6.0,9.67,0.382,0.278,0.338,0.042,0.805,0.09,0.13,0.197,0.061,0.023,7.01,4.92
155,Cambodia,H033402,1996-01-16,1996,1,16,27.2,7.49,8.0,8.4,0.431,0.197,0.19,0.04,0.66,0.084,0.063,0.148,0.01,0.02,5.29,3.5
1155,Cambodia,H033402,2008-07-13,2008,7,13,30.1,7.45,98.667,13.43,0.729,0.294,0.258,0.042,0.966,0.112,0.227,0.268,0.038,0.216,7.25,0.828
1762,Cambodia,H033402,2015-05-23,2015,5,23,31.587,7.397,6.0,17.332,0.859,0.383,0.38,0.043,1.141,0.133,0.343,0.382,0.053,0.066,7.601,0.734
902,Cambodia,H033402,2006-05-22,2006,5,22,31.1,6.99,5.0,19.13,0.768,0.449,0.578,0.056,1.148,0.304,0.284,0.136,0.038,0.038,6.994,0.121
1822,Cambodia,H033402,2016-07-22,2016,7,22,31.3,7.64,115.0,14.22,0.619,0.478,0.365,0.022,0.94,0.013,0.431,0.208,0.028,0.231,6.223,1.755
87,Cambodia,H033402,1995-11-17,1995,11,17,28.9,7.07,98.0,8.9,0.533,0.185,0.15,0.03,0.75,0.074,0.057,0.078,0.03,0.02,5.19,2.2
903,Cambodia,H033402,2006-07-19,2006,7,19,29.5,6.85,113.0,8.87,0.58,0.14,0.237,0.034,0.723,0.123,0.101,0.163,0.018,0.223,7.782,4.899
429,Cambodia,H033402,2001-01-18,2001,1,18,27.6,7.42,51.7,7.62,0.32,0.169,0.29,0.03,0.596,0.08,0.091,0.16,0.007,0.03,6.058,3.23
577,Cambodia,H033402,2003-06-18,2003,6,18,31.0,7.13,59.33,13.8,0.696,0.279,0.371,0.036,0.876,0.031,0.406,0.255,0.013,0.026,7.276,1.32
501,Cambodia,H033402,2002-06-17,2002,6,17,30.4,7.63,96.0,15.03,0.357,0.609,0.297,0.038,0.848,0.015,0.408,0.39,0.022,0.025,6.75,2.08
504,Cambodia,H033402,2002-12-20,2002,12,20,30.0,7.13,38.67,9.9,0.353,0.368,0.19,0.036,0.798,0.02,0.147,0.006,0.022,0.013,6.202,3.28
1824,Cambodia,H033402,2016-10-23,2016,10,23,30.5,6.52,53.0,8.99,0.516,0.255,0.174,0.023,0.714,0.01,0.192,0.04,0.039,0.061,4.586,3.628
658,Cambodia,H033402,2004-06-18,2004,6,18,30.0,6.28,54.66,12.13,0.692,0.286,0.281,0.04,0.872,0.24,0.145,0.256,0.01,0.054,8.97,1.88
762,Cambodia,H033402,2005-01-17,2005,1,17,29.0,6.5,16.3,9.0,0.458,0.233,0.221,0.042,0.666,0.185,0.033,0.019,0.039,0.044,5.634,4.776
1470,Cambodia,H033402,2012-02-25,2012,2,25,30.8,6.95,14.0,12.76,0.475,0.266,0.357,0.066,0.731,0.191,0.285,0.082,0.05,0.12,5.871,3.205
1820,Cambodia,H033402,2016-01-22,2016,1,22,29.8,7.48,10.0,15.2,0.751,0.496,0.206,0.025,1.129,0.008,0.249,0.188,0.043,0.063,4.864,2.118
766,Cambodia,H033402,2005-06-17,2005,6,17,31.3,7.0,2.7,16.6,0.889,0.292,0.464,0.055,1.102,0.331,0.209,0.302,0.103,0.058,6.85,5.144
900,Cambodia,H033402,2006-01-24,2006,1,24,29.7,7.28,4.0,10.84,0.482,0.226,0.302,0.05,0.701,0.193,0.134,0.079,0.052,0.066,5.236,1.928
661,Cambodia,H033402,2004-12-22,2004,12,22,27.0,6.6,100.0,7.9,0.427,0.169,0.129,0.035,0.652,0.089,0.041,0.082,0.084,0.038,3.734,2.364
901,Cambodia,H033402,2006-02-20,2006,2,20,30.9,7.24,8.0,10.29,0.47,0.193,0.375,0.055,0.628,0.291,0.169,0.121,0.082,0.011,7.839,3.76
1604,Cambodia,H033402,2013-01-25,2013,1,25,31.1,6.89,17.0,10.58,0.408,0.225,0.374,0.032,0.637,0.161,0.281,0.19,0.141,0.112,7.649,5.277
1033,Cambodia,H033402,2007-03-23,2007,3,23,31.3,7.35,32.0,9.93,0.412,0.263,0.329,0.045,0.767,0.188,0.073,0.058,0.09,0.084,7.9,6.226
763,Cambodia,H033402,2005-02-25,2005,2,25,29.0,7.07,4.0,10.2,0.444,0.192,0.279,0.048,0.545,0.191,0.18,0.124,0.03,0.041,6.216,9.888
