Actual,Predicted
9.27,9.075852
21.285,21.840334
12.065,11.8672495
12.9,12.386305
10.04,10.650279
4.36,4.5728016
18.48,17.122635
15.4,15.059701
22.8,21.617516
15.43,15.626381
16.82,16.70117
20.84,20.754776
19.275,21.326235
8.36,9.185404
18.19,19.895067
17.15,19.26629
17.98,18.12579
21.935,22.709208
11.82,12.4571085
18.355,19.097784
16.685,17.767073
10.86,13.011164
11.47,10.588667
4.85,4.9228716
14.04,13.353216
14.57,14.610905
14.82,14.41633
13.7,13.74569
24.39,24.879541
8.39,9.455682
11.63,12.398769
18.77,19.72986
12.98,12.82534
20.9,20.012762
23.195,21.72191
11.23,11.920967
27.995,27.151571
12.235,13.032965
23.7,22.71628
12.5,12.78742
24.91,24.342997
