Actual,Predicted
18.73,19.496723
5.847,5.8324375
18.63,19.500013
6.54,7.169626
14.89,16.11845
14.973,15.572188
10.408,10.3396435
8.966,8.806011
13.65,13.777524
9.78,9.530835
9.1,10.632866
23.4,26.562014
23.25,26.457315
22.85,26.534714
12.35,14.3147
9.8,11.940029
24.4,29.262976
11.8,13.70296
24.3,29.125044
11.2,14.519613
23.9,29.267214
11.9,14.203986
23.05,28.304996
7.25,6.7501225
5.2,5.147044
23.1,22.618639
20.8,20.750462
23.1,22.395874
23.4,23.308659
22.3,22.082073
21.6,21.103779
21.0,22.058096
22.8,23.339962
21.5,22.406342
23.7,23.94121
5.65,5.4258165
22.7,24.134233
6.67,6.29125
22.0,22.35302
16.7,17.689676
9.0,10.803922
20.4,22.46829
11.45,14.101291
21.6,23.556341
8.12,9.383564
19.51,20.86208
13.875,16.834686
19.75,26.16826
8.5,9.648374
13.25,16.818048
9.8,10.493762
11.65,11.966751
11.8,12.274734
6.3,6.695066
10.0,9.934642
13.0,13.325
13.04,15.73928
9.59,9.998403
6.82,7.703442
6.48,8.258021
11.715,12.983047
22.1,21.443554
11.97,12.033869
13.19,12.316579
4.02,4.8354263
10.51,10.774895
11.0,11.666785
10.64,10.438448
13.13,13.226428
11.36,10.414647
13.57,13.996955
11.65,10.802585
11.56,10.5097885
9.39,9.452142
8.81,9.216162
3.76,4.3125935
11.34,11.120418
11.85,10.7898655
9.9,9.330763
20.0,23.356848
5.9,6.113323
6.1,5.7249293
17.54,18.072973
19.675,18.212404
9.19,9.592792
11.76,11.312026
14.55,13.18406
10.86,11.413494
18.975,19.680046
20.75,20.695642
20.0,20.411003
10.9,11.0051565
10.2,10.173648
20.55,20.72499
23.3,23.502989
10.9,10.325975
21.25,21.527622
11.1,11.547504
21.4,21.604996
12.3,11.923171
9.56,8.995937
21.8,21.381578
12.49,12.243943
11.885,10.849996
27.3,24.99328
27.45,25.864523
13.21,12.827012
18.16,15.424237
14.95,13.535262
17.9,17.36315
20.1,19.978926
20.4,21.00605
5.38,5.4069405
6.53,5.887806
20.2,17.950026
14.13,15.180903
14.02,13.478009
4.93,4.8628974
23.0,21.977802
6.37,5.701125
24.7,23.972025
24.0,24.238842
14.55,13.570018
9.84,10.078378
21.1,20.337374
12.045,14.312506
7.01,8.530124
19.73,19.877367
22.0,23.882431
7.57,8.489043
11.35,13.254056
20.3,24.21102
22.75,26.63946
8.075,9.950103
8.21,10.438788
23.5,22.686174
6.8,6.596457
29.45,25.229933
5.63,6.4422092
13.67,13.3551855
10.72,11.119683
10.52,11.230712
10.04,10.607574
14.55,13.975491
6.07,5.98888
10.2,11.29566
10.66,10.081861
12.545,13.439811
7.3,7.6328135
9.07,9.304966
8.18,8.346739
9.23,10.08916
6.64,7.6782713
19.85,21.087564
6.25,6.8480654
7.23,7.674881
5.86,5.875025
11.97,10.606051
13.41,14.141174
24.85,22.065216
11.68,13.083663
24.45,22.107748
10.92,10.821895
13.5,12.198063
10.37,9.170612
13.915,13.074323
31.8,29.114202
18.895,17.402359
10.1,11.850535
9.62,8.996575
11.05,13.284025
18.705,21.580381
11.785,12.481411
11.39,12.3753
11.475,11.429579
26.75,27.57506
27.265,27.798975
13.69,14.305118
8.9,9.245986
27.6,24.815807
7.2,7.092828
25.3,25.323277
27.5,26.216362
25.6,24.468641
7.15,8.896283
11.96,12.926873
12.765,13.731417
6.03,5.5199685
5.43,5.0327153
27.6,27.151579
26.4,25.662428
26.7,27.24241
13.24,13.605147
15.7,17.319576
6.65,8.241755
26.345,26.876554
12.65,13.348245
9.25,10.9794035
26.985,27.77107
12.78,14.674458
24.66,24.238977
9.27,9.036211
21.285,21.931921
12.065,11.53816
12.9,12.498121
10.04,10.246713
4.36,4.49971
18.48,17.12291
15.4,15.560857
22.8,22.175138
15.43,15.636832
16.82,16.85353
20.84,19.048307
19.275,20.418884
8.36,9.562768
18.19,19.264835
17.15,18.72291
17.98,18.70639
21.935,22.052496
11.82,12.133507
18.355,18.927145
16.685,17.778803
10.86,12.5799465
11.47,10.571773
4.85,5.0741673
14.04,13.512698
14.57,14.346939
14.82,15.183532
13.7,13.902114
24.39,24.47895
8.39,10.015167
11.63,12.357188
18.77,19.562096
12.98,12.89644
20.9,20.59881
23.195,21.665316
11.23,11.707097
27.995,26.56298
12.235,12.717374
23.7,22.991499
12.5,13.212167
24.91,24.537703
