Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
2376,Lao PDR,H013900,2008-01-16,2008,1,16,29.1,7.5,47.0,22.6,1.314,0.486,0.44,0.037,1.595,0.357,0.137,0.172,0.041,0.015,7.13,1.388
2377,Lao PDR,H013900,2008-02-13,2008,2,13,28.2,7.3,29.0,22.3,1.252,0.456,0.449,0.036,1.54,0.362,0.174,0.143,0.035,0.024,6.38,1.189
2378,Lao PDR,H013900,2008-03-13,2008,3,13,28.1,7.33,5.0,22.5,1.376,0.521,0.4,0.043,1.777,0.352,0.166,0.202,0.02,0.019,6.26,1.156
2379,Lao PDR,H013900,2008-04-21,2008,4,21,27.6,7.88,9.0,24.8,1.279,0.499,0.488,0.04,1.539,0.39,0.461,0.202,0.031,0.018,3.12,1.835
2380,Lao PDR,H013900,2008-05-16,2008,5,16,24.1,7.51,12.0,20.38,1.047,0.466,0.401,0.08,1.313,0.382,0.489,0.481,0.043,0.061,6.54,1.635
2381,Lao PDR,H013900,2008-12-15,2008,12,15,20.5,7.58,93.0,23.0,1.13,0.469,0.541,0.044,1.422,0.482,0.213,0.244,0.074,0.056,6.91,1.197
2430,Lao PDR,H013900,2009-02-19,2009,2,19,24.5,7.95,9.0,23.2,1.372,0.52,0.36,0.034,1.747,0.216,0.368,0.092,0.012,0.025,6.95,0.588
2431,Lao PDR,H013900,2009-04-22,2009,4,22,24.8,7.32,11.0,23.5,1.581,0.275,0.43,0.031,1.563,0.309,0.535,0.046,0.028,0.024,7.07,1.7
2432,Lao PDR,H013900,2009-06-21,2009,6,21,24.0,7.63,115.0,18.6,0.992,0.331,0.36,0.04,1.186,0.328,0.324,0.333,0.071,0.066,6.4,2.1
2433,Lao PDR,H013900,2009-10-19,2009,10,19,24.0,7.38,85.0,15.9,0.835,0.339,0.335,0.034,1.091,0.195,0.306,0.219,0.049,0.037,5.86,2.828
2434,Lao PDR,H013900,2009-12-22,2009,12,22,28.0,7.4,11.0,21.04,1.288,0.576,0.348,0.035,1.711,0.136,0.326,0.148,0.011,0.024,7.3,0.98
2463,Lao PDR,H013900,2010-02-14,2010,2,14,28.0,8.26,12.0,24.9,1.4,0.602,0.44,0.037,1.56,0.315,0.56,0.028,0.027,0.027,6.67,0.862
2464,Lao PDR,H013900,2010-04-21,2010,4,21,28.5,7.61,7.0,21.06,1.057,0.504,0.366,0.038,1.363,0.396,0.331,0.008,0.064,0.02,6.96,1.038
2465,Lao PDR,H013900,2010-06-19,2010,6,19,29.5,7.42,51.0,25.3,1.134,0.505,0.642,0.05,1.254,0.578,0.557,0.43,0.044,0.039,5.7,1.901
2466,Lao PDR,H013900,2010-12-16,2010,12,16,24.2,7.28,39.0,21.7,1.163,0.514,0.433,0.039,1.543,0.361,0.292,0.073,0.015,0.021,6.96,2.42
2497,Lao PDR,H013900,2011-04-19,2011,4,19,28.6,7.99,17.0,22.6,1.247,0.558,0.424,0.044,1.453,0.332,0.445,0.185,0.045,0.021,6.3,0.8
2498,Lao PDR,H013900,2011-06-17,2011,6,17,31.0,7.46,115.0,20.09,0.998,0.404,0.491,0.048,1.203,0.406,0.41,0.391,0.036,0.072,6.0,1.835
2499,Lao PDR,H013900,2011-10-18,2011,10,18,27.9,7.04,117.0,11.52,0.632,0.32,0.255,0.039,0.821,0.181,0.17,0.179,0.04,0.08,6.6,2.316
2514,Lao PDR,H013900,2012-10-15,2012,10,15,30.0,7.67,111.0,17.57,1.022,0.385,0.236,0.105,1.231,0.213,0.307,0.322,0.093,0.061,6.16,2.915
2525,Lao PDR,H013900,2013-06-14,2013,6,14,27.1,7.27,36.0,22.5,1.3,0.48,0.38,0.04,1.6,0.254,0.45,0.29,0.02,0.12,8.28,0.72
2541,Lao PDR,H013900,2014-05-20,2014,5,20,25.4,7.56,80.0,19.0,1.22,0.55,0.4,0.05,1.62,0.28,0.38,0.32,0.02,0.02,8.1,0.19
2542,Lao PDR,H013900,2014-10-20,2014,10,20,26.8,7.06,92.0,17.0,0.45,0.39,0.07,0.05,0.48,0.22,0.35,0.401,0.02,0.04,5.64,2.1
2576,Lao PDR,H013900,2015-03-12,2015,3,12,29.5,8.26,12.0,22.7,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.01,0.02,0.02,5.36,1.4
2577,Lao PDR,H013900,2015-06-16,2015,6,16,25.1,7.28,30.0,18.0,1.3,0.642,0.387,0.079,1.52,0.338,0.521,0.04,0.1,0.1,5.0,7.0
2578,Lao PDR,H013900,2015-11-23,2015,11,23,29.8,7.69,17.92,19.4,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.2,0.02,0.01,6.92,2.21
2579,Lao PDR,H013900,2015-12-15,2015,12,15,27.7,7.65,11.88,19.6,0.0,0.0,0.0,0.0,1.561,0.0,0.0,0.2,0.01,0.01,7.16,0.64
2633,Lao PDR,H013900,2016-01-18,2016,1,18,27.0,8.01,14.0,22.3,0.0,0.0,0.0,0.0,1.669,0.0,0.0,0.19,0.01,0.01,7.92,1.04
2634,Lao PDR,H013900,2016-02-24,2016,2,24,25.9,7.83,90.0,24.7,0.0,0.0,0.0,0.0,1.685,0.0,0.0,0.12,0.03,0.01,6.49,1.52
2635,Lao PDR,H013900,2016-03-15,2016,3,15,26.6,7.53,22.0,24.5,0.0,0.0,0.0,0.0,1.387,0.0,0.0,0.06,0.02,0.01,7.35,0.8
2636,Lao PDR,H013900,2016-10-19,2016,10,19,28.0,7.02,75.5,13.6,0.98,0.4,0.32,0.053,1.198,0.248,0.19,0.38,0.06,0.02,6.33,3.98
2637,Lao PDR,H013900,2016-11-21,2016,11,21,28.5,7.5,64.0,14.8,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.2,0.03,0.01,6.3,3.52
2638,Lao PDR,H013900,2016-12-22,2016,12,22,28.6,7.44,28.6,14.5,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.09,0.03,0.01,6.15,2.0
