Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
5378,7878,Viet Nam,H988308,2007-08-15,2007,8,15,29.3,6.43,85.0,12.5,0.6,0.119,0.454,0.077,0.647,0.335,0.171,0.234,0.028,0.156,4.67,4.31
5409,7894,Viet Nam,H988308,2007-09-15,2007,9,15,29.0,6.42,84.0,11.1,0.542,0.225,0.282,0.065,0.69,0.152,0.141,0.403,0.089,0.192,5.37,5.4
5507,7924,Viet Nam,H988308,2007-11-15,2007,11,15,28.7,6.39,96.0,10.9,0.551,0.261,0.245,0.041,0.675,0.171,0.217,0.387,0.018,0.199,5.77,6.38
5652,7959,Viet Nam,H988308,2008-02-15,2008,2,15,29.3,6.51,80.0,13.8,0.66,0.365,0.342,0.029,0.911,0.435,0.101,0.69,0.009,0.185,4.23,4.57
5691,7971,Viet Nam,H988308,2008-03-15,2008,3,15,28.1,6.58,89.0,17.0,0.716,0.4279999999999999,0.371,0.053,1.11,0.33,0.195,0.834,0.03,0.119,5.2,4.88
5839,8004,Viet Nam,H988308,2008-07-15,2008,7,15,28.5,6.48,62.5,15.8,0.798,0.2129999999999998,0.509,0.051,0.95,0.504,0.115,0.517,0.001,0.212,2.66,4.02
5884,8019,Viet Nam,H988308,2008-08-15,2008,8,15,28.4,6.25,63.0,15.3,0.666,0.503,0.271,0.084,1.069,0.312,0.26,0.176,0.014,0.098,4.26,5.37
5979,8050,Viet Nam,H988308,2008-10-15,2008,10,15,28.5,6.28,78.0,13.1,0.51,0.51,0.268,0.041,1.02,0.28,0.108,0.016,0.077,0.141,4.2,5.78
6027,8073,Viet Nam,H988308,2008-11-15,2008,11,15,27.3,6.7,150.0,10.8,0.36,0.34,0.303,0.038,0.698,0.147,0.234,0.467,0.016,0.082,3.64,5.25
6135,8117,Viet Nam,H988308,2009-02-15,2009,2,15,25.3,6.56,44.0,14.0,0.75,0.38,0.157,0.024,1.048,0.218,0.181,0.45,0.009,0.125,4.44,4.28
6181,8125,Viet Nam,H988308,2009-03-15,2009,3,15,27.8,6.72,66.5,16.8,0.78,0.46,0.462,0.044,1.247,0.213,0.276,0.711,0.054,0.088,5.93,6.38
6217,8143,Viet Nam,H988308,2009-06-15,2009,6,15,25.5,7.4,72.0,18.6,0.81,0.46,0.436,0.052,1.178,0.256,0.36,0.776,0.001,0.108,5.18,5.53
