Actual,Predicted
17.86,19.198141
16.15,16.217398
15.39,16.247074
12.25,11.549887
18.38,19.685045
7.74,8.168179
10.21,11.323859
4.8,5.657344
19.7,19.501759
8.07,7.6189632
6.87,7.937852
15.4,15.558054
17.88,16.882019
17.8,17.470428
1.251,1.8271215
18.09,17.540636
17.1,16.473667
10.13,10.320698
16.7,16.079527
17.72,16.881884
5.0,6.3719387
13.06,13.295821
14.84,15.801789
20.6,20.486788
5.21,4.787242
5.22,5.2528243
20.8,22.608229
18.02,19.391998
23.0,23.28362
5.18,5.541255
8.231,8.742444
15.64,16.268911
8.23,8.755731
18.33,18.954798
21.0,21.954844
20.9,20.656868
8.54,9.101623
8.43,7.7692556
24.2,24.16705
23.0,22.845547
1.457,1.7338245
10.46,10.107737
23.1,22.015572
22.3,20.828527
22.0,21.614803
22.5,23.15053
25.3,26.202032
23.5,24.482655
12.45,13.76256
14.21,15.156829
10.71,11.456843
19.82,19.589941
18.87,18.945192
20.7,18.660904
12.7,12.486561
18.81,19.445835
36.8,28.13083
18.32,16.790432
18.88,19.208632
9.28,9.228798
15.6,5.8462563
7.33,7.196294
17.0,18.142939
6.5,16.684332
7.72,8.025484
21.6,20.238832
4.941,4.545723
5.57,4.807703
6.3,5.918596
8.0,16.880955
7.87,8.323585
26.0,23.024405
12.62,14.3776865
28.2,34.112553
13.49,12.627383
23.2,29.408833
20.7,19.106607
21.2,21.021086
19.8,20.071543
10.9,11.115411
20.8,20.524317
20.0,19.522484
19.5,19.038338
1.2,2.6023314
23.1,22.0005
19.0,18.334034
8.22,6.292426
9.1,15.127989
19.0,22.366362
33.4,14.843621
23.7,23.889894
30.5,28.139772
15.2,16.391935
19.66,19.077196
18.96,20.058783
19.75,19.62596
19.51,20.036318
16.51,16.919783
19.68,20.780777
7.01,7.4560575
17.7,17.238075
21.3,21.917006
7.88,7.7311096
7.88,7.7880936
6.97,6.66798
19.6,20.001171
25.2,23.958593
21.0,21.581287
19.3,19.347212
22.0,21.395983
2.04,2.4506614
21.2,20.518915
18.9,18.117474
21.0,21.143633
13.23,12.772698
20.7,21.569944
19.37,20.259306
16.7,12.920464
15.81,15.755555
15.64,16.56897
15.7,14.91841
5.0,4.356805
14.1,14.02375
13.84,14.004299
4.34,3.9361954
4.47,4.316505
14.42,13.802737
6.88,6.1265807
14.45,15.58427
15.03,15.214977
15.57,17.112185
16.06,17.311476
18.78,20.053862
11.2,11.3775
12.43,13.143262
14.13,14.881321
10.9,12.935569
14.73,15.651336
7.55,8.587144
1.32,2.2749112
12.53,12.088091
12.9,12.158068
7.1,7.6562424
10.0,10.138264
10.0,10.611786
11.1,14.051007
16.7,13.814878
12.7,14.078473
9.54,12.041413
9.11,10.913653
8.61,10.039305
3.56,11.126102
3.09,4.7099457
3.32,4.6850863
3.09,4.642115
2.96,4.6850567
16.7,19.763731
6.4,9.641245
1.221,12.921829
8.78,9.831325
8.2,8.655426
23.7,19.675459
9.04,9.048353
9.57,11.453101
9.31,9.397401
14.5,19.40556
8.56,8.775214
