Actual,Predicted
18.27,18.440508
18.28,18.517256
3.55,5.327048
3.57,5.392187
18.92,18.649464
20.5,19.383327
9.19,11.348786
20.6,18.809578
19.07,17.918385
20.6,19.00351
9.14,12.621195
20.8,19.921799
26.45,30.589476
8.49,9.906428
19.82,23.376183
15.31,17.087034
20.5,21.11451
12.0,13.164975
19.7,20.305912
20.3,20.351242
28.5,20.819685
20.3,20.623041
19.7,20.704802
2.5,2.4744573
8.5,9.440607
21.1,21.274767
13.8,6.8678803
12.49,13.126883
12.76,13.361895
16.78,16.217093
14.1,15.492157
15.28,15.18516
12.22,13.659711
15.18,15.08431
12.2,13.669065
13.01,14.292467
6.81,10.2375965
9.62,11.22861
3.85,4.936321
3.84,8.032149
3.83,5.4455023
17.63,15.952742
11.84,13.976441
3.16,5.1503105
11.88,14.403986
14.6,15.2143135
15.2,16.182192
14.3,16.945057
14.9,16.595694
2.7,2.696835
13.8,17.914818
17.8,18.743835
20.1,20.899532
14.4,17.250443
11.58,10.919745
14.9,13.908581
9.47,9.547602
6.6,6.741141
4.246,5.7475343
10.653,9.774076
18.4,22.410622
17.6,21.368137
7.82,7.747553
8.8,8.898385
3.0,3.0773606
11.1,11.976925
12.2,13.105755
8.5,9.078551
12.5,14.216747
9.0,8.763758
12.8,14.342937
11.8,12.793836
22.5,12.866087
10.9,11.833017
13.9,13.829378
16.5,22.850845
8.1,10.448125
12.68,9.263647
14.4,9.661652
12.69,9.596056
18.6,23.022552
16.8,23.968569
3.67,4.0735936
7.48,5.155252
14.46,10.488261
13.12,10.195108
13.21,9.9850025
13.49,10.713536
13.26,10.169182
7.5,5.2576985
7.87,4.679398
13.29,9.587292
11.36,10.110067
11.44,8.512346
10.84,9.589426
13.47,10.779205
11.02,9.740074
13.55,14.271672
8.66,9.988944
14.57,14.710961
7.74,8.289529
7.2,8.270375
17.5,16.391006
13.5,10.079883
13.0,12.908266
4.5,11.212494
11.85,12.906342
9.2,9.1151285
12.44,13.968482
12.05,13.263066
11.41,12.264853
3.5,3.229158
17.5,16.843916
20.3,20.468052
17.5,18.544039
13.1,8.118561
17.7,18.094368
8.3,8.418869
8.42,9.127891
7.81,9.43552
6.95,8.143687
4.3,4.7503366
12.15,10.436206
3.52,3.5729942
15.21,15.04259
11.65,11.792311
12.01,10.020805
11.68,11.403684
12.56,16.580484
6.87,7.122233
10.97,13.619444
11.78,12.933462
13.78,13.765644
3.28,3.8243055
3.29,4.3996124
11.94,13.008069
9.12,9.242304
13.86,13.157511
13.91,13.079903
10.94,12.352282
13.48,14.002348
12.34,12.762365
2.12,3.2885437
14.02,14.771238
20.5,20.551115
8.11,8.796868
20.0,20.075165
21.4,23.464514
11.35,13.392914
17.04,15.169033
10.19,9.560446
17.01,16.132223
16.87,16.248407
14.79,12.645364
19.4,19.60673
19.5,21.470932
3.52,5.05975
21.7,22.77894
3.53,4.9945006
3.52,5.324869
4.94,5.754962
14.76,13.888153
18.87,17.693186
9.7,11.714733
11.28,9.547986
10.44,11.018829
10.34,9.572822
8.55,8.118948
9.63,8.194038
8.94,8.9780445
8.35,7.3165
18.6,18.047752
24.9,22.724577
20.1,20.794512
22.0,22.451458
11.5,11.795808
11.42,12.158119
12.62,12.428295
12.63,11.720972
11.35,11.778905
11.22,9.680751
21.0,17.68681
3.56,4.2784314
3.57,4.150312
17.58,16.848352
3.56,5.8377934
17.28,17.148851
11.27,12.567804
18.11,16.72124
20.9,19.421032
4.71,6.049275
9.44,9.534486
9.43,9.347238
10.02,8.263099
9.83,9.884496
24.4,24.917498
20.45,27.998518
11.38,12.912788
20.4,25.704409
23.4,29.690592
9.7,11.256287
19.6,19.76402
16.31,16.536459
1.89,3.1402574
13.85,15.083857
15.06,16.004477
13.24,14.173202
14.66,14.828993
15.03,15.01769
16.9,17.182486
8.96,9.019879
23.6,23.738684
13.2,14.459746
12.7,16.245537
11.3,11.1775
21.4,23.955828
19.22,21.716446
22.7,24.64208
16.84,16.694172
17.42,17.090332
16.5,16.159685
16.63,15.404627
19.27,19.756617
21.3,19.754808
12.36,15.715292
22.9,27.725796
8.53,12.982659
22.5,22.320963
22.3,22.421309
21.95,29.197844
7.31,9.522082
27.5,23.80416
24.2,25.144836
21.2,20.236279
19.66,19.226093
18.8,19.27997
18.21,17.65238
15.2,14.726383
18.09,18.695032
18.07,16.93927
21.7,21.167515
18.99,19.002327
25.3,25.18463
30.2,28.546206
26.9,23.667723
25.0,24.327847
15.6,22.267387
24.4,33.11665
22.3,27.924072
9.19,10.236778
19.72,18.893568
8.22,12.087888
19.3,18.917025
24.2,22.428818
28.2,26.943531
18.7,17.5746
24.7,23.05906
13.21,12.49296
13.46,12.157221
22.1,21.446783
22.6,21.348394
18.5,16.888088
21.7,21.326622
30.1,22.18472
24.23,29.830338
13.47,17.13519
22.9,31.114256
12.37,15.7185335
24.28,29.469706
15.68,19.010696
21.9,20.592735
24.5,21.33361
21.8,19.618654
21.4,19.991339
18.4,22.889055
32.3,27.274164
21.1,21.417133
31.4,28.50083
23.4,22.846628
23.6,21.79172
23.1,23.630785
21.68,19.765743
21.9,21.074486
21.9,21.929308
21.2,19.966982
21.9,19.994854
21.9,23.98704
18.6,26.441442
14.38,19.527143
10.42,12.645849
16.02,22.352646
27.1,28.173386
33.6,26.856634
25.7,30.517447
26.0,21.997467
32.8,24.04445
24.1,25.278036
29.3,30.16441
28.6,27.943731
21.0,20.9049
19.7,19.424074
21.9,21.503473
22.0,22.510683
20.6,20.214205
18.7,17.450445
21.8,21.683958
15.61,18.451374
10.9,12.372664
25.35,25.998158
22.45,24.66255
13.16,18.935411
15.72,21.625767
21.9,20.793545
22.2,20.570238
20.6,19.758595
20.9,20.408642
20.1,19.799074
18.7,18.167303
19.0,18.705015
20.8,19.7119
18.4,18.706184
20.3,20.08647
21.3,19.89169
14.39,20.297983
13.26,18.550343
13.52,19.036844
14.2,11.70572
16.18,15.996023
12.46,11.955586
15.71,14.921295
20.6,20.425367
13.82,13.172379
13.83,13.11611
14.18,14.250113
14.3,13.034218
14.22,14.750099
17.01,15.56999
12.35,12.41794
13.7,13.351465
14.82,15.422209
13.72,13.573542
12.09,12.061541
15.69,21.641867
12.68,12.220255
12.39,17.877798
12.13,12.158522
12.71,13.10026
13.54,19.339668
12.9,10.059117
12.92,12.198936
11.67,12.215811
16.58,16.395958
14.63,14.777668
15.83,15.89893
11.67,11.290028
12.85,11.91935
12.28,11.979468
15.65,21.632692
24.6,30.681093
12.4,17.872385
15.63,19.281063
10.77,16.892067
20.4,23.43514
12.4,12.964289
11.72,12.53104
11.65,12.228622
11.78,12.261206
11.9,14.9665165
13.4,12.718698
11.9,11.174087
12.58,12.094732
11.93,11.857777
11.98,11.689964
12.88,12.371193
13.43,12.893698
14.79,14.93099
16.3,15.311724
11.56,11.610124
10.05,11.994364
10.64,9.560116
19.17,26.343184
15.96,22.357042
19.2,26.2652
23.0,27.48888
17.7,19.45446
13.6,16.957464
20.6,17.212006
22.4,25.51956
11.85,10.907293
9.02,9.5667515
13.97,13.1421385
8.99,9.784819
13.79,13.16144
10.0,9.874556
12.42,12.714302
16.5,15.444662
18.14,15.526554
19.15,23.652205
22.3,28.02241
12.4,17.966446
15.9,22.378136
20.5,25.593176
9.63,14.00399
20.3,20.210814
14.8,19.04253
13.81,13.567134
24.9,22.223248
12.59,11.999426
13.7,19.400234
12.6,11.63795
19.9,19.128515
11.89,11.635839
10.7,10.854913
10.85,11.257863
8.71,8.860582
7.65,8.481694
7.5,8.409521
24.55,30.538494
22.95,27.695799
22.3,27.969967
18.19,18.941568
13.66,13.450354
19.93,18.835787
22.2,24.410364
21.6,21.646563
19.56,19.343248
14.585,15.570904
21.9,22.711725
19.6,19.51523
14.7,15.2727995
17.902,18.74082
12.0,20.617151
14.5,17.174149
6.87,7.4171777
15.8,16.196716
15.78,15.735787
14.88,14.976323
3.84,4.6715326
12.36,12.914525
13.95,14.426676
12.0,13.033743
24.0,29.703657
23.4,28.96147
11.83,15.108612
23.9,29.297235
23.1,23.507748
13.44,16.045639
12.5,16.296396
25.8,21.806955
24.8,21.003717
25.0,24.143167
15.2,15.154275
10.5,16.239073
10.3,16.246899
17.2,16.59674
12.0,12.66569
14.123,14.882836
14.123,14.882836
14.123,14.882836
14.123,14.882836
14.123,14.882836
14.123,14.882836
14.123,14.882836
14.123,14.882836
14.123,14.882836
14.123,14.882836
14.123,14.882836
14.123,14.882836
14.123,14.882836
14.123,14.882836
14.123,14.882836
14.123,14.882836
14.123,14.882836
14.123,14.882836
14.123,14.882836
29.2,30.008507
16.98,17.273085
20.7,20.644142
11.93,12.580119
23.55,25.892786
