Actual,Predicted
12.57,11.903663
11.2,10.399481
20.1,7.4914985
11.4,11.568537
11.63,11.415516
12.7,12.234009
7.44,7.582905
11.5,11.558023
12.2,11.541949
9.6,10.47141
13.5,13.557704
12.7,14.605295
11.6,12.063432
9.3,9.236051
12.06,11.497219
18.1,20.132383
14.0,14.157451
12.5,12.502332
17.6,17.074478
23.1,22.99996
11.7,11.605638
14.0,14.369981
18.8,18.754604
13.1,12.632615
18.09,16.774529
22.0,21.313456
19.44,20.428099
12.2,12.30116
15.3,15.610897
19.17,19.054691
9.3,9.76866
13.9,13.615013
12.03,11.10835
10.12,10.910329
12.0,12.333384
19.9,19.734306
16.2,13.683703
15.0,14.923699
14.52,14.115243
10.9,11.228974
17.5,18.067993
18.3,17.538807
10.0,10.008721
11.41,12.03167
11.89,10.203883
16.2,14.999856
5.0,4.3839135
3.33,3.2146068
5.15,5.4316425
4.72,5.8676977
4.9,5.116861
7.88,7.439259
5.4,5.8798504
4.54,4.361208
11.23,11.104052
3.81,4.0897126
4.36,4.0840516
4.12,4.3913527
5.29,5.4505577
7.461,8.137876
4.9,4.9102564
4.23,4.8894367
6.31,6.177312
5.57,5.317662
20.7,19.975254
12.4,11.720857
13.3,13.433896
24.8,22.619617
17.7,17.336617
9.23,9.806313
16.8,16.018953
18.92,19.496449
13.1,13.468585
11.78,11.453884
21.4,18.149662
13.2,13.851144
14.4,14.425017
18.88,18.75063
13.8,13.795373
24.8,26.258331
28.1,20.904242
25.8,23.439789
24.6,24.497604
22.3,18.5905
18.3,19.398087
24.3,24.903118
24.0,24.275436
18.2,17.821209
22.8,22.989227
9.59,8.933524
8.852,9.272645
7.84,7.3340325
11.64,11.915124
9.4,9.190928
7.9,7.1143656
5.77,6.108469
15.701,14.412684
9.78,9.435706
13.25,15.489392
10.97,10.126248
12.35,12.816186
11.0,9.979334
12.2,11.97213
10.82,10.513803
11.4,11.397271
10.4,9.986304
12.37,13.176392
13.915,13.268733
13.7,13.38783
11.5,11.393121
11.8,13.18953
9.44,9.362712
11.5,11.868376
13.2,12.744693
11.9,11.670955
11.475,10.316079
11.35,13.598612
