Actual,Predicted
19.0,19.03997
8.22,5.8672667
9.1,15.644115
19.0,22.08578
33.4,14.520596
23.7,23.3184
30.5,27.910181
15.2,17.206295
19.66,19.63262
18.96,20.05605
19.75,19.756184
19.51,20.03858
16.51,16.885944
19.68,20.565552
7.01,7.374441
17.7,17.256533
21.3,22.066536
7.88,7.9882393
7.88,8.147341
6.97,6.5517187
19.6,19.580988
25.2,23.24848
21.0,21.457766
19.3,19.527245
22.0,21.319248
2.04,3.688236
21.2,20.237864
18.9,18.458977
21.0,21.064337
13.23,13.036758
20.7,21.438974
19.37,20.15173
16.7,12.916
15.81,16.30138
15.64,16.630196
15.7,15.00778
5.0,4.238824
14.1,14.477314
13.84,14.422089
4.34,4.1101685
4.47,4.192063
14.42,14.43947
6.88,5.365837
14.45,15.576092
15.03,15.367147
15.57,17.261803
16.06,17.093218
18.78,19.482859
11.2,11.045204
12.43,13.144352
14.13,14.908274
10.9,12.993389
14.73,15.83519
7.55,8.758973
1.32,3.662006
12.53,12.607868
12.9,12.15843
7.1,8.090452
10.0,10.438972
10.0,10.561331
11.1,13.9769535
16.7,13.861048
12.7,14.285496
9.54,12.161928
9.11,10.725636
8.61,10.1597805
3.56,10.894593
3.09,4.52259
3.32,4.5249076
3.09,4.423782
2.96,4.469041
16.7,19.110994
6.4,9.965515
1.221,13.581091
8.78,10.075588
8.2,9.147215
23.7,19.915314
9.04,9.491999
9.57,11.174316
9.31,9.787439
14.5,19.71623
8.56,9.661807
8.21,9.124563
11.87,11.151564
11.27,14.4929695
5.98,7.835662
8.03,8.976408
11.65,15.010759
6.58,8.184181
7.47,9.254372
15.7,17.76305
15.2,14.174789
13.6,11.271463
9.72,12.679207
9.34,14.898006
6.48,7.0356097
13.47,15.116211
11.16,12.213693
2.81,3.7800322
11.26,11.509575
10.03,11.015266
12.16,11.862877
9.8,10.531368
10.59,11.068201
9.53,10.276371
17.5,7.913342
19.8,12.021534
13.6,11.809303
11.57,12.898586
12.56,13.8517475
10.17,10.895863
14.42,16.148722
9.64,10.961538
10.76,11.699867
12.08,13.515509
7.2,8.02652
20.1,7.2762756
9.8,11.005573
7.69,9.296836
9.19,10.06015
8.54,10.810917
10.69,12.161373
9.04,10.913494
10.04,10.631902
3.42,4.1295805
8.9,9.709824
9.21,10.259928
7.17,8.028721
9.93,11.031509
8.0,10.652512
15.7,18.898785
9.85,10.881985
15.8,14.51206
14.4,12.432144
9.99,11.043825
3.26,4.086815
9.85,10.758556
3.12,4.011731
3.1,4.125361
9.26,10.454958
18.22,22.278673
6.61,9.544224
19.15,25.138613
14.48,13.27214
9.53,10.029528
11.28,11.609734
3.28,3.865582
9.29,8.654919
