Actual,Predicted
14.7,15.393149
7.9,7.4270563
14.6,15.308489
6.3,6.8669662
7.5,7.7800426
13.2,14.234381
15.1,16.09992
14.8,13.878346
14.8,14.226095
13.3,14.361223
13.1,13.128336
15.205,14.402241
14.03,13.538412
5.9,8.156394
4.51,5.838107
17.79,21.784851
13.42,11.730757
11.74,11.836554
11.63,11.117681
11.57,11.660724
12.35,11.887097
12.03,12.076748
3.9,4.3842907
5.69,5.4634933
12.81,11.740529
11.66,11.371072
11.3,9.86568
9.5,9.4833555
11.2,10.800822
12.48,11.50729
5.68,5.330791
12.11,10.745421
11.3,10.012917
9.7,9.512957
5.7,5.749383
10.82,11.544423
11.42,10.401376
9.8,10.213781
9.5,10.256951
10.06,10.458282
8.93,9.431929
17.5,20.424255
13.26,15.723753
12.285,13.967637
8.64,10.22567
13.275,16.78581
11.82,14.094948
5.77,7.8872685
4.52,3.9467325
13.25,13.565031
11.14,12.046612
12.65,12.694964
13.1,12.233125
14.27,15.00985
6.9,6.9399
10.65,10.785597
7.79,8.026262
7.65,7.089137
15.53,14.538887
6.89,7.3140874
9.37,10.172274
11.4,11.646457
7.37,8.063165
7.6,7.3969927
7.52,7.3835287
6.87,6.6369705
11.64,11.903519
19.9,24.367811
12.2,12.231872
8.0,11.820045
17.4,22.96214
8.7,8.479479
13.482,13.731255
18.913,19.009403
13.537,13.771347
7.517,7.891617
16.691,17.036558
6.386,6.5426717
15.3,15.772681
8.899,9.506082
16.413,16.842625
8.431,9.44081
12.981,13.458242
5.305,6.128283
5.258,5.712085
23.4,8.24875
11.9,13.51913
22.3,27.829605
22.85,26.728407
17.98,20.258173
6.87,7.00174
5.27,5.552257
21.75357,21.805534
18.73,19.3193
5.847,5.876435
18.63,19.269127
6.54,7.0566173
14.89,16.112497
14.973,15.476447
10.408,10.198624
8.966,9.055456
13.65,13.9376745
9.78,9.8167925
9.1,10.883435
23.4,25.463821
23.25,26.026411
22.85,26.12039
12.35,14.255721
9.8,12.382734
24.4,29.37882
11.8,13.343672
24.3,29.126245
11.2,14.632862
23.9,28.886324
11.9,14.083286
23.05,28.700075
7.25,6.920927
5.2,5.667554
23.1,22.673773
20.8,20.72606
23.1,22.52783
23.4,22.692831
22.3,21.476538
21.6,20.808247
21.0,21.6453
22.8,22.980047
21.5,21.536959
23.7,23.723846
5.65,5.7486653
22.7,23.17444
6.67,6.408574
22.0,21.895166
16.7,18.138853
9.0,10.825866
20.4,21.931553
11.45,14.609297
21.6,22.49533
8.12,9.358069
19.51,20.357357
13.875,17.075836
19.75,26.60229
8.5,9.417662
13.25,16.80168
9.8,10.10554
11.65,11.901136
11.8,12.260511
6.3,7.4639015
10.0,10.076374
13.0,13.273895
13.04,15.670242
9.59,10.677511
6.82,8.142254
6.48,8.324862
11.715,13.0492325
22.1,21.566397
11.97,12.083932
13.19,12.58731
4.02,4.9200206
10.51,11.269391
11.0,12.170589
10.64,11.023679
13.13,13.500136
11.36,10.625644
13.57,14.050118
11.65,10.940978
11.56,10.868845
9.39,9.489251
8.81,9.451089
3.76,4.618003
11.34,11.223412
11.85,11.201445
9.9,9.586605
20.0,22.982853
5.9,6.1479235
6.1,5.7704973
17.54,18.421835
19.675,17.93273
9.19,9.719488
11.76,11.156296
14.55,13.325123
10.86,11.342068
18.975,20.45305
20.75,21.244074
20.0,20.872046
10.9,11.164845
10.2,10.532796
20.55,21.155651
23.3,23.463049
10.9,10.486086
21.25,21.3289
11.1,11.532381
21.4,22.24422
12.3,12.041158
9.56,8.767309
21.8,21.4617
12.49,12.031992
11.885,10.669289
27.3,25.577375
27.45,26.595312
13.21,12.546989
18.16,14.721529
14.95,13.100596
17.9,17.21321
20.1,20.04162
20.4,21.044928
5.38,5.4998384
6.53,5.916022
20.2,17.65289
14.13,14.574627
14.02,13.277597
4.93,5.234781
23.0,22.800238
6.37,5.757218
24.7,24.989477
24.0,24.16477
14.55,13.49139
9.84,9.520161
21.1,19.640821
12.045,14.464369
7.01,8.329067
19.73,19.120827
22.0,24.355661
7.57,8.641595
11.35,13.609497
20.3,24.926573
22.75,26.72534
8.075,9.954231
8.21,10.3519125
23.5,23.389853
6.8,7.1240063
29.45,25.53777
5.63,6.177118
13.67,13.733105
10.72,11.1485405
10.52,11.123504
10.04,10.81497
14.55,13.537382
6.07,6.4386
10.2,11.349043
10.66,10.289969
12.545,13.075676
7.3,7.734904
9.07,9.4894495
8.18,8.412084
9.23,9.075298
6.64,7.504323
19.85,21.577944
6.25,7.145728
7.23,7.7140245
5.86,5.792521
11.97,10.58679
13.41,14.016172
24.85,22.159101
11.68,12.785709
24.45,21.921356
10.92,10.761568
13.5,12.016382
10.37,9.217788
13.915,12.950231
31.8,27.675295
18.895,16.873804
10.1,11.281443
9.62,8.862589
11.05,12.8826
18.705,21.015001
11.785,11.960222
11.39,11.938963
11.475,11.740479
26.75,27.620537
27.265,27.7853
13.69,14.504288
8.9,9.374624
27.6,25.306597
7.2,7.401255
25.3,25.150614
27.5,25.775335
25.6,24.40752
7.15,8.432491
11.96,12.208344
12.765,13.671225
6.03,5.9117217
5.43,5.0144887
27.6,26.590174
26.4,25.365164
26.7,26.807764
13.24,13.160543
15.7,16.903364
6.65,7.686224
26.345,26.73758
12.65,13.376005
9.25,11.072311
26.985,27.22507
12.78,14.404455
24.66,25.060286
9.27,9.167612
21.285,22.444056
12.065,11.660106
12.9,13.179205
10.04,10.274533
4.36,5.0051208
18.48,18.248434
15.4,16.073446
22.8,21.645452
15.43,15.944555
16.82,17.44554
20.84,20.27741
19.275,21.446383
8.36,9.897224
18.19,19.992237
17.15,19.084814
17.98,17.976858
21.935,22.46512
11.82,12.664275
18.355,19.58935
16.685,18.51959
10.86,12.891425
11.47,10.810557
4.85,5.264216
14.04,13.812933
14.57,14.442036
14.82,15.417139
13.7,13.999826
24.39,24.139647
8.39,10.189369
11.63,12.1832285
18.77,20.175735
12.98,12.483275
20.9,20.638075
23.195,21.641533
11.23,12.05019
27.995,25.674175
12.235,13.186133
23.7,23.841139
12.5,13.380834
24.91,24.64744
