Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
4440,7604,Viet Nam,H988115,2005-10-15,2005,10,15,25.4,7.22,96.5,11.2,0.646,0.241,0.18,0.035,0.889,0.058,0.093,0.146,0.01,0.194,6.53,1.72
4505,7605,Viet Nam,H988115,2005-11-15,2005,11,15,26.2,7.1,62.5,11.1,0.646,0.2259999999999999,0.211,0.039,0.889,0.054,0.086,0.081,0.028,0.168,6.32,1.85
4574,7606,Viet Nam,H988115,2005-12-15,2005,12,15,23.9,7.24,57.0,11.6,0.607,0.268,0.24,0.039,0.838,0.132,0.132,0.311,0.021,0.147,6.45,3.0
4715,7755,Viet Nam,H988115,2006-03-15,2006,3,15,27.3,7.06,44.0,17.0,0.812,0.5089999999999999,0.356,0.052,1.182,0.249,0.251,0.026,0.005,0.063,4.9,3.14
4752,7756,Viet Nam,H988115,2006-04-15,2006,4,15,27.4,6.77,36.5,19.1,0.894,0.5459999999999999,0.418,0.051,1.305,0.3,0.218,0.002,0.03,0.157,5.21,2.8
4871,7757,Viet Nam,H988115,2006-07-15,2006,7,15,26.2,6.81,163.0,12.3,0.732,0.171,0.271,0.046,0.674,0.324,0.228,0.869,0.1,0.215,5.1,3.68
4940,7758,Viet Nam,H988115,2006-09-15,2006,9,15,23.5,7.03,131.0,10.3,0.643,0.2289999999999999,0.152,0.035,0.807,0.188,0.099,0.436,0.018,0.092,5.65,5.56
5018,7759,Viet Nam,H988115,2006-11-15,2006,11,15,25.8,6.79,50.5,10.8,0.523,0.274,0.243,0.038,0.749,0.232,0.098,0.381,0.016,0.167,5.04,5.08
5106,7820,Viet Nam,H988115,2007-01-15,2007,1,15,26.5,6.86,37.5,12.7,0.566,0.4860000000000001,0.27,0.029,0.983,0.169,0.146,0.032,0.001,0.062,6.35,4.68
5195,7838,Viet Nam,H988115,2007-03-15,2007,3,15,32.0,7.02,167.0,17.6,1.251,0.208,0.383,0.043,1.031,0.37,0.314,0.045,0.019,0.316,5.33,3.73
5256,7852,Viet Nam,H988115,2007-05-15,2007,5,15,29.0,6.8,29.5,11.3,0.496,0.3179999999999999,0.34,0.037,0.573,0.204,0.283,0.532,0.04,0.311,6.58,6.12
5371,7876,Viet Nam,H988115,2007-08-15,2007,8,15,27.8,6.93,117.0,10.2,0.532,0.2189999999999999,0.182,0.039,0.688,0.264,0.117,0.339,0.037,0.108,5.72,4.59
5414,7891,Viet Nam,H988115,2007-09-15,2007,9,15,27.7,6.94,79.0,10.9,0.619,0.1979999999999999,0.21,0.032,0.759,0.225,0.136,0.193,0.012,0.148,5.72,5.31
5465,7905,Viet Nam,H988115,2007-10-15,2007,10,15,27.6,6.51,44.5,11.2,0.513,0.3279999999999999,0.246,0.05,0.816,0.195,0.192,0.074,0.002,0.153,5.37,5.81
5548,7938,Viet Nam,H988115,2007-12-15,2007,12,15,28.5,6.6,135.0,11.3,0.507,0.389,0.184,0.051,0.847,0.168,0.129,0.327,0.002,0.168,6.48,4.56
5599,7943,Viet Nam,H988115,2008-01-15,2008,1,15,29.6,6.99,90.0,13.4,0.697,0.3179999999999999,0.274,0.031,1.049,0.174,0.176,0.414,0.001,0.162,4.96,2.54
5854,7988,Viet Nam,H988115,2008-07-15,2008,7,15,28.2,6.9,68.0,13.7,0.727,0.203,0.356,0.042,0.939,0.326,0.129,0.404,0.019,0.208,5.02,4.35
5894,8008,Viet Nam,H988115,2008-08-15,2008,8,15,28.6,6.4,130.0,11.3,0.769,0.154,0.151,0.032,0.87,0.209,0.112,0.385,0.034,0.12,5.48,6.03
5932,8023,Viet Nam,H988115,2008-09-15,2008,9,15,27.5,6.69,90.0,13.1,0.62,0.43,0.204,0.028,1.024,0.176,0.14,0.374,0.048,0.153,5.24,2.58
6023,8058,Viet Nam,H988115,2008-11-15,2008,11,15,27.9,6.68,56.5,14.1,0.71,0.33,0.388,0.04,0.802,0.353,0.234,0.017,0.009,0.086,5.15,4.93
6084,8083,Viet Nam,H988115,2008-12-15,2008,12,15,28.0,6.93,126.0,12.0,0.61,0.29,0.356,0.029,0.859,0.229,0.147,0.339,0.085,0.207,5.44,4.39
6121,8093,Viet Nam,H988115,2009-01-15,2009,1,15,26.6,6.9,48.0,13.9,0.66,0.36,0.374,0.024,1.047,0.298,0.129,0.522,0.013,0.119,5.06,3.72
6148,8105,Viet Nam,H988115,2009-02-15,2009,2,15,27.4,6.9,63.0,14.8,0.75,0.39,0.321,0.036,0.866,0.263,0.325,0.397,0.017,0.102,4.8,4.0
6179,8122,Viet Nam,H988115,2009-03-15,2009,3,15,27.7,6.58,36.0,16.4,0.84,0.29,0.501,0.032,1.286,0.226,0.179,0.046,0.018,0.084,4.56,3.6
6201,8130,Viet Nam,H988115,2009-05-15,2009,5,15,25.7,6.75,59.5,17.7,0.8,0.47,0.412,0.034,1.142,0.346,0.238,0.491,0.003,0.179,6.37,3.51
6319,8163,Viet Nam,H988115,2010-03-15,2010,3,15,25.5,7.47,38.0,17.83,0.7,0.57,0.501,0.032,1.386,0.226,0.307,0.193,0.005,0.058,6.480640928769443,4.38
6325,8164,Viet Nam,H988115,2010-04-15,2010,4,15,26.7,7.36,44.5,21.8,1.12,0.44,0.412,0.03,1.238,0.271,0.439,0.45,0.117,0.095,3.268644999679344,5.13
6488,8184,Viet Nam,H988115,2011-03-15,2011,3,15,26.9,6.91,47.0,18.89,1.125,0.5589999999999999,0.372,0.033,1.131,0.528,0.299,0.141,0.053,0.11,5.25,2.32
6489,8185,Viet Nam,H988115,2011-04-15,2011,4,15,28.2,7.18,55.0,19.41,1.083,0.518,0.417,0.032,1.346,0.325,0.366,0.537,0.072,0.118,5.19,3.17
6581,8186,Viet Nam,H988115,2011-09-15,2011,9,15,27.5,6.99,57.0,8.8,0.704,0.21,0.248,0.023,0.891,0.144,0.099,0.037,0.055,0.154,5.23,4.55
6589,8187,Viet Nam,H988115,2011-10-15,2011,10,15,26.8,7.67,99.0,8.6,0.492,0.35,0.172,0.018,0.772,0.144,0.054,0.123,0.087,0.122,4.92,4.07
6706,8212,Viet Nam,H988115,2012-03-15,2012,3,15,28.13,7.63,104.0,15.9,0.86,0.3929999999999999,0.355,0.055,1.31,0.3,0.122,0.191,0.024,0.109,6.65,2.59
6731,8213,Viet Nam,H988115,2012-04-15,2012,4,15,28.73,7.19,101.0,20.4,1.08,0.3539999999999998,0.403,0.073,1.22,0.317,0.518,0.192,0.046,0.277,6.13,3.18
6824,8214,Viet Nam,H988115,2012-09-15,2012,9,15,27.35,7.47,89.0,11.34,0.698,0.164,0.2170434782608695,0.0615384615384615,0.784,0.229,0.073,0.063,0.037,0.298,5.58,3.04
7395,8262,Viet Nam,H988115,2014-10-15,2014,10,15,29.1,7.59,46.0,9.49,0.6,0.12,0.261,0.024,0.737,0.212,0.039,0.364,0.126,0.141,5.06,2.8
7580,8282,Viet Nam,H988115,2015-10-15,2015,10,15,29.4,6.99,72.0,11.85,0.849,0.153,0.232,0.027,0.974,0.188,0.077,0.306,0.067,0.093,4.61,2.87
8061,8341,Viet Nam,H988115,2018-03-15,2018,3,15,29.8,8.05,34.0,23.4,0.978,0.6719999999999999,0.464,0.041,1.156,0.61,0.307,0.874,0.101,0.144,4.15,3.02
8064,8342,Viet Nam,H988115,2018-04-15,2018,4,15,29.6,7.91,30.0,23.7,1.037,0.6520000000000001,0.415,0.041,1.146,0.502,0.554,0.778,0.089,0.112,3.68,3.77
8136,8343,Viet Nam,H988115,2018-09-15,2018,9,15,28.0,7.55,30.0,8.81,0.425,0.228,0.227,0.019,0.625,0.165,0.093,0.11,0.114,0.105,4.75,6.91
