Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
365,5257,Thailand,H370122,1988-10-17,1988,10,17,28.0,7.38,138.0,17.5,0.55,0.149,0.788,0.076,0.673,0.741,0.139,0.097,0.085,0.089,4.85,3.2
609,5359,Thailand,H370122,1990-10-16,1990,10,16,29.5,7.32,91.0,18.0,0.441,0.255,0.743,0.071,0.504,0.829,0.129,0.353,0.027,0.067,4.05,3.5
613,5360,Thailand,H370122,1990-11-13,1990,11,13,27.0,7.46,34.0,32.8,0.758,0.284,0.865,0.064,1.002,0.919,0.015,0.253,0.004,0.019,6.28,0.7
696,5418,Thailand,H370122,1991-07-15,1991,7,15,29.5,7.75,146.0,27.9,1.248,0.385,0.85,0.08,1.429,0.907,0.126,0.328,0.094,0.05,7.57,3.6
726,5419,Thailand,H370122,1991-09-17,1991,9,17,28.0,7.64,62.0,17.4,0.699,0.266,0.663,0.083,0.982,0.615,0.219,0.11,0.068,0.055,4.14,3.9
863,5479,Thailand,H370122,1992-09-16,1992,9,16,28.5,7.69,88.0,22.8,1.058,0.362,0.945,0.06,1.364,0.726,0.196,0.318,0.001,0.104,7.96,3.5
1114,5605,Thailand,H370122,1994-05-18,1994,5,18,29.0,7.26,18.0,15.5,0.543,0.223,0.73,0.1,0.815,0.613,0.157,0.138,0.06,0.053,7.01,2.5
1118,5606,Thailand,H370122,1994-06-15,1994,6,15,27.0,8.08,170.0,25.7,1.174,0.036,0.97,0.109,1.204,0.922,0.022,0.496,0.088,0.114,8.18,3.0
1123,5607,Thailand,H370122,1994-07-13,1994,7,13,25.0,7.4,75.0,20.8,0.639,0.257,0.957,0.106,0.897,0.852,0.155,0.276,0.073,0.169,7.58,3.8
1133,5608,Thailand,H370122,1994-08-16,1994,8,16,25.0,7.6,75.0,21.4,0.942,0.325,0.79,0.07,1.25,0.638,0.152,0.412,0.027,0.053,7.13,3.9
1268,5655,Thailand,H370122,1995-05-15,1995,5,15,28.5,7.82,7.0,20.9,1.014,0.617,0.21,0.105,1.396,0.193,0.312,0.57,0.078,0.034,5.38,5.5
1300,5656,Thailand,H370122,1995-07-14,1995,7,14,33.0,7.91,71.0,28.6,1.315,0.529,0.69,0.107,1.892,0.514,0.381,0.188,0.082,0.098,6.78,2.3
1321,5657,Thailand,H370122,1995-08-14,1995,8,14,30.0,7.03,130.0,17.2,0.826,0.252,0.73,0.123,1.044,0.727,0.084,0.404,0.062,0.136,7.38,3.6
1340,5658,Thailand,H370122,1995-09-13,1995,9,13,28.0,7.53,133.0,22.8,0.677,0.192,0.84,0.073,1.093,0.744,0.046,0.212,0.047,0.051,7.4,3.5
1368,5659,Thailand,H370122,1995-10-16,1995,10,16,24.0,7.62,80.0,27.2,1.032,0.444,0.6,0.052,1.135,0.849,0.019,0.163,0.045,0.028,7.77,3.7
1428,5660,Thailand,H370122,1995-12-13,1995,12,13,27.0,7.26,2.0,8.8,0.362,0.141,0.41,0.04,0.347,0.322,0.296,0.3,0.011,0.088,7.22,1.7
1581,5757,Thailand,H370122,1996-06-13,1996,6,13,30.0,7.94,41.0,26.4,1.199,0.336,0.766,0.087,1.433,0.804,0.295,0.445,0.097,0.083,7.98,3.6
1879,5851,Thailand,H370122,1997-09-15,1997,9,15,26.5,7.32,80.0,18.2,0.995,0.29,0.491,0.046,1.385,0.336,0.09,0.309,0.028,0.034,8.1,2.4
1905,5852,Thailand,H370122,1997-10-15,1997,10,15,25.5,7.49,29.0,15.2,0.815,0.21,0.408,0.071,1.197,0.236,0.026,0.341,0.046,0.053,6.93,2.9
2037,5943,Thailand,H370122,1998-07-15,1998,7,15,26.8,7.09,20.0,22.0,0.738,0.361,0.723,0.128,1.018,0.735,0.045,0.396,0.068,0.167,6.8,3.2
2053,5944,Thailand,H370122,1998-09-15,1998,9,15,28.5,7.5,14.0,19.5,0.728,0.322,0.729,0.057,1.146,0.722,0.024,0.126,0.045,0.036,7.2,2.5
2063,5945,Thailand,H370122,1998-10-14,1998,10,14,28.5,7.4,32.0,23.6,1.079,0.44,0.874,0.036,1.506,0.756,0.064,0.182,0.135,0.035,8.56,2.5
2178,6029,Thailand,H370122,1999-09-15,1999,9,15,28.3,7.53,89.0,15.9,0.894,0.085,0.477,0.06,1.048,0.392,0.018,0.234,0.087,0.054,6.15,1.8
2201,6030,Thailand,H370122,1999-10-13,1999,10,13,30.1,7.35,51.0,21.0,1.128,0.259,0.875,0.055,1.204,0.873,0.08,0.223,0.056,0.026,7.24,2.1
2450,6134,Thailand,H370122,2000-10-16,2000,10,16,30.0,7.37,36.0,23.7,0.968,0.352,0.968,0.059,1.218,0.884,0.042,0.121,0.034,0.024,6.64,4.2
3122,6345,Thailand,H370122,2002-09-16,2002,9,16,30.0,7.1,25.0,20.1,0.446,0.278,0.82,0.08,0.693,0.863,0.131,0.28,0.05,0.076,3.07,4.25
3450,6407,Thailand,H370122,2003-08-13,2003,8,13,30.1,7.1,54.0,23.0,1.01,0.32,0.8438451500652457,0.0648849104859335,1.7,0.68,0.14,0.5567380000000001,0.07727,0.082895,7.4,3.3
